brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
78795.0,for_sale,365000.0,2.0,1.0,0.19,1175209.0,West Chester,Pennsylvania,19382.0,952.0,2018-11-13 00:00:00
1411.0,for_sale,176000.0,3.0,2.0,0.0,1760118.0,Quakertown,Pennsylvania,18951.0,2300.0,N/A
52677.0,for_sale,385000.0,3.0,2.0,0.23,1614919.0,Darien,Illinois,60561.0,1914.0,2007-12-13 00:00:00
6965.0,for_sale,110000.0,1.0,2.0,0.0,860436.0,West Palm Beach,Florida,33415.0,661.0,2008-12-18 00:00:00
15904.0,for_sale,599000.0,3.0,3.0,0.06,181554.0,Saint Albans,New York,11412.0,1056.0,2018-03-13 00:00:00
78282.0,for_sale,849000.0,4.0,3.0,2.25,898248.0,Ennis,Texas,75119.0,3475.0,2013-09-03 00:00:00
13917.0,for_sale,495000.0,3.0,3.0,0.0,1026181.0,Hialeah,Florida,33018.0,1592.0,2014-08-13 00:00:00
98417.0,for_sale,450000.0,4.0,3.0,0.33,1321942.0,Port Saint Lucie,Florida,34986.0,2438.0,N/A
81125.0,for_sale,415000.0,3.0,2.0,0.0,Unknown,Punta Gorda,Florida,33983.0,1686.0,2014-03-17 00:00:00
74919.0,for_sale,304900.0,4.0,4.0,0.04,1234825.0,Jacksonville,Florida,32246.0,2121.0,2006-02-07 00:00:00
20082.0,for_sale,435000.0,4.0,4.0,0.03,1807241.0,Seminole,Florida,33776.0,2110.0,N/A
81416.0,for_sale,60000.0,3.0,1.0,0.15,757465.0,Columbus,Ohio,43211.0,1144.0,1996-05-17 00:00:00
23224.0,for_sale,608405.0,4.0,3.0,0.12,1288234.0,Carrollton,Texas,75010.0,2679.0,N/A
22611.0,for_sale,152000.0,3.0,1.0,0.12,408153.0,Dolton,Illinois,60419.0,906.0,2016-10-05 00:00:00
47583.0,for_sale,545000.0,5.0,3.0,0.29,1443298.0,Wilmington,North Carolina,28409.0,3156.0,N/A
18652.0,for_sale,315000.0,3.0,2.0,0.81,1013372.0,Westerville,Ohio,43081.0,1544.0,2008-02-13 00:00:00
53632.0,for_sale,85000.0,3.0,2.0,0.2,9986.0,Unadilla,New York,13849.0,1120.0,2011-07-05 00:00:00
15764.0,for_sale,275000.0,3.0,2.0,0.23,1156402.0,Eustis,Florida,32726.0,1454.0,2016-03-04 00:00:00
55350.0,for_sale,339000.0,3.0,2.0,0.19,1376875.0,Kissimmee,Florida,34758.0,1341.0,2010-10-29 00:00:00
10613.0,for_sale,35000.0,4.0,2.0,0.07,1536288.0,Cleveland,Ohio,44108.0,1793.0,N/A
10658.0,for_sale,110000.0,3.0,2.0,0.05,1727122.0,West Mifflin,Pennsylvania,15122.0,1102.0,2006-09-15 00:00:00
84534.0,for_sale,340000.0,1.0,1.0,0.0,130425.0,Chicago,Illinois,60611.0,1000.0,N/A
41109.0,for_sale,120000.0,2.0,2.0,0.01,1578982.0,Leesburg,Florida,34748.0,930.0,2020-06-26 00:00:00
92891.0,for_sale,3995000.0,3.0,3.0,0.0,1660520.0,New York,New York,10013.0,2335.0,2012-08-01 00:00:00
22914.0,for_sale,807700.0,4.0,4.0,0.32,1706060.0,Wilmington,North Carolina,28411.0,2957.0,N/A
48547.0,for_sale,350000.0,4.0,3.0,0.9,885648.0,Quincy,Florida,32352.0,2079.0,2022-02-18 00:00:00
77876.0,for_sale,1395000.0,6.0,5.0,41.03,966360.0,Poughquag,New York,12570.0,4000.0,2010-02-17 00:00:00
47605.0,for_sale,179900.0,3.0,3.0,0.33,1560995.0,Englewood,Ohio,45322.0,2072.0,2019-09-05 00:00:00
22611.0,for_sale,1575000.0,5.0,6.0,0.34,583849.0,Alpharetta,Georgia,30005.0,7154.0,2020-08-20 00:00:00
46067.0,for_sale,469900.0,3.0,3.0,0.11,1654565.0,Naples,Florida,34120.0,1779.0,2016-04-13 00:00:00
54227.0,for_sale,654900.0,2.0,2.0,0.0,1025799.0,Miami,Florida,33131.0,1105.0,2014-12-26 00:00:00
8740.0,for_sale,475000.0,3.0,1.0,0.15,75984.0,Lake Bluff,Illinois,60044.0,1276.0,2015-07-28 00:00:00
48026.0,for_sale,549000.0,5.0,3.0,1.19,45555.0,Charlotte,North Carolina,28211.0,2868.0,1994-10-14 00:00:00
53056.0,for_sale,338000.0,3.0,3.0,1.06,564039.0,Senoia,Georgia,30276.0,1800.0,2012-09-07 00:00:00
22611.0,for_sale,425000.0,4.0,3.0,0.48,1784398.0,Glenmoore,Pennsylvania,19343.0,2628.0,2013-01-22 00:00:00
103320.0,for_sale,379000.0,2.0,2.0,0.0,1134455.0,Pompano Beach,Florida,33069.0,1427.0,2013-08-21 00:00:00
98417.0,for_sale,4000000.0,2.0,2.0,0.0,33371.0,Miami Beach,Florida,33139.0,1565.0,2012-01-04 00:00:00
12533.0,for_sale,329900.0,3.0,3.0,1.0,377050.0,Bristol,Florida,32321.0,2000.0,2019-10-01 00:00:00
102795.0,for_sale,870000.0,1.0,1.0,0.0,179918.0,New York City,New York,10022.0,704.0,1994-06-29 00:00:00
84536.0,for_sale,559000.0,4.0,3.0,0.15,466627.0,Deer Park,New York,11729.0,2120.0,2013-01-11 00:00:00
53005.0,for_sale,599000.0,4.0,3.0,0.23,1816700.0,Philadelphia,Pennsylvania,19114.0,2428.0,1993-08-06 00:00:00
88805.0,for_sale,949000.0,3.0,2.0,1.01,416252.0,Saint George Island,Florida,32328.0,1796.0,N/A
26542.0,for_sale,350000.0,4.0,2.0,0.23,1744610.0,Palm Bay,Florida,32908.0,1921.0,N/A
45943.0,for_sale,89000.0,4.0,2.0,0.24,1788894.0,Watertown,New York,13601.0,1812.0,N/A
79036.0,for_sale,514900.0,4.0,4.0,0.45,1282041.0,Toledo,Ohio,43623.0,3945.0,2016-07-19 00:00:00
37235.0,for_sale,305000.0,3.0,2.0,1.0,1148689.0,Nacogdoches,Texas,75965.0,2075.0,N/A
27030.0,ready_to_build,596990.0,4.0,2.0,0.0,485316.0,Mansfield,Texas,76063.0,2855.0,N/A
41572.0,for_sale,599900.0,3.0,3.0,1.21,893641.0,Chester,New York,10918.0,2140.0,N/A
100325.0,for_sale,84900.0,2.0,2.0,0.0,430503.0,Fort White,Florida,32038.0,1168.0,2019-06-20 00:00:00
777.0,for_sale,69900.0,2.0,2.0,0.5,1087234.0,Lake Wales,Florida,33898.0,924.0,2002-05-08 00:00:00
36503.0,for_sale,45000.0,2.0,2.0,0.0,553606.0,Leesburg,Florida,34748.0,960.0,N/A
30499.0,for_sale,378000.0,3.0,3.0,0.0,356622.0,Jacksonville,Florida,32206.0,1730.0,2019-06-27 00:00:00
22121.0,for_sale,359000.0,3.0,2.0,0.54,1007077.0,Columbia,Illinois,62236.0,2206.0,2021-09-13 00:00:00
29144.0,for_sale,444195.0,5.0,3.0,0.15,612305.0,Freeport,Florida,32439.0,2209.0,N/A
100516.0,for_sale,2825000.0,5.0,6.0,2.02,733796.0,Woodbury,New York,11797.0,6118.0,2020-01-09 00:00:00
41580.0,for_sale,82000.0,6.0,3.0,0.18,983211.0,Punxsutawney,Pennsylvania,15767.0,1473.0,2017-09-01 00:00:00
70677.0,for_sale,489900.0,5.0,4.0,0.14,1780419.0,Aubrey,Texas,76227.0,2959.0,2014-06-11 00:00:00
104233.0,for_sale,499900.0,2.0,2.0,0.0,1775523.0,Naples,Florida,34108.0,1336.0,1996-11-13 00:00:00
84529.0,for_sale,305000.0,2.0,1.0,0.0,883316.0,Jacksonville,Florida,32205.0,928.0,2010-06-04 00:00:00
35411.0,ready_to_build,648990.0,4.0,2.0,0.0,925666.0,Delaware,Ohio,43015.0,2711.0,N/A
23138.0,for_sale,199900.0,4.0,3.0,5.0,1642073.0,Warrenton,Georgia,30828.0,2648.0,N/A
940.0,for_sale,3500000.0,6.0,6.0,0.26,1703964.0,Chicago,Illinois,60640.0,6555.0,2014-08-08 00:00:00
35218.0,for_sale,479900.0,7.0,3.0,0.24,81821.0,Chicago Ridge,Illinois,60415.0,3300.0,2020-01-30 00:00:00
11505.0,for_sale,169000.0,3.0,1.0,0.14,594237.0,Winter Haven,Florida,33881.0,864.0,2022-02-01 00:00:00
57595.0,ready_to_build,511990.0,3.0,2.0,0.0,1824164.0,Huntley,Illinois,60142.0,2146.0,N/A
105416.0,for_sale,699000.0,4.0,3.0,0.0,720301.0,Saint Augustine,Florida,32080.0,1958.0,2021-11-01 00:00:00
75078.0,for_sale,45000.0,4.0,2.0,0.0,984302.0,Cleveland,Ohio,44120.0,1440.0,2019-05-06 00:00:00
33758.0,for_sale,1995000.0,3.0,2.0,23.0,341596.0,Tyler,Texas,75709.0,4500.0,2022-04-20 00:00:00
63199.0,for_sale,125000.0,4.0,2.0,0.2,484458.0,Sheldon,Illinois,60966.0,2556.0,N/A
12669.0,for_sale,2480000.0,3.0,4.0,0.56,28631.0,Englewood,Florida,34224.0,3262.0,2017-10-25 00:00:00
16754.0,for_sale,185000.0,3.0,2.0,1.06,1751229.0,Leland,North Carolina,28451.0,1680.0,N/A
30627.0,for_sale,80000.0,1.0,2.0,0.0,896531.0,West Palm Beach,Florida,33415.0,661.0,2020-07-22 00:00:00
10459.0,for_sale,544650.0,4.0,3.0,0.26,1568256.0,Ephrata,Pennsylvania,17522.0,2643.0,N/A
54977.0,for_sale,169000.0,1.0,1.0,0.0,1160875.0,Pompano Beach,Florida,33069.0,820.0,2005-11-29 00:00:00
38353.0,for_sale,45000.0,2.0,1.0,0.17,1455663.0,Valdosta,Georgia,31601.0,828.0,1999-02-02 00:00:00
21977.0,for_sale,730000.0,5.0,5.0,5.03,1643010.0,Columbus,Georgia,31904.0,5696.0,2015-08-26 00:00:00
31995.0,for_sale,262000.0,4.0,3.0,0.2,1443551.0,Dekalb,Illinois,60115.0,1544.0,2004-02-02 00:00:00
59653.0,for_sale,3200000.0,2.0,3.0,0.0,49999.0,Bal Harbour,Florida,33154.0,1778.0,2017-03-15 00:00:00
106712.0,for_sale,777777.0,6.0,4.0,0.15,967083.0,Savannah,Georgia,31401.0,4396.0,N/A
95250.0,for_sale,592800.0,3.0,3.0,0.31,577186.0,Hernando,Florida,34442.0,3156.0,2002-02-19 00:00:00
85177.0,for_sale,315000.0,3.0,2.0,0.2,1595593.0,Desoto,Texas,75115.0,1868.0,2012-10-02 00:00:00
41400.0,for_sale,319000.0,3.0,2.0,0.13,1021141.0,Winter Haven,Florida,33880.0,1720.0,2020-04-08 00:00:00
96133.0,for_sale,515000.0,3.0,2.0,0.05,1142013.0,Staten Island,New York,10306.0,1148.0,2003-10-29 00:00:00
52568.0,for_sale,569500.0,7.0,5.0,0.08,21948.0,Albany,New York,12210.0,4800.0,N/A
65812.0,for_sale,385000.0,4.0,3.0,0.19,1127844.0,Garland,Texas,75041.0,2630.0,2021-01-05 00:00:00
51528.0,for_sale,330000.0,3.0,4.0,0.06,579191.0,Smyrna,Georgia,30082.0,2084.0,1990-02-05 00:00:00
44815.0,for_sale,1449000.0,3.0,5.0,0.05,412729.0,Brooklyn,New York,11230.0,2800.0,N/A
53098.0,for_sale,192000.0,2.0,3.0,0.0,1799543.0,Jacksonville,Florida,32257.0,1274.0,2020-04-21 00:00:00
51553.0,for_sale,329900.0,2.0,2.0,0.04,1198951.0,Tampa,Florida,33624.0,1315.0,2016-03-29 00:00:00
109950.0,for_sale,297000.0,4.0,3.0,0.32,1173229.0,Fort Worth,Texas,76119.0,1877.0,N/A
35708.0,for_sale,219900.0,3.0,1.0,1.58,1150351.0,Dalton,Georgia,30721.0,1827.0,N/A
28974.0,for_sale,1199999.0,5.0,4.0,0.23,1669238.0,Old Bethpage,New York,11804.0,3000.0,2012-03-28 00:00:00
71079.0,for_sale,195000.0,2.0,2.0,0.02,1450915.0,Palm Coast,Florida,32137.0,986.0,2021-07-06 00:00:00
21358.0,for_sale,299900.0,4.0,3.0,0.3,1497244.0,Minooka,Illinois,60447.0,2478.0,2007-12-07 00:00:00
85931.0,for_sale,265000.0,3.0,2.0,2.5,770336.0,High Falls,New York,12440.0,1685.0,2022-01-18 00:00:00
45379.0,for_sale,450000.0,4.0,2.0,0.17,42124.0,Miami,Florida,33147.0,1775.0,N/A
64151.0,for_sale,765000.0,6.0,6.0,0.14,1095144.0,Kissimmee,Florida,34747.0,2831.0,2020-05-28 00:00:00
81716.0,for_sale,1320000.0,6.0,3.0,0.04,1740617.0,Brooklyn,New York,11214.0,1828.0,1982-03-01 00:00:00
78176.0,for_sale,336655.0,3.0,3.0,0.0,550320.0,Batavia,Illinois,60510.0,1764.0,N/A
108451.0,for_sale,160000.0,2.0,1.0,20.94,1574570.0,Gilboa,New York,12076.0,945.0,2018-05-07 00:00:00
65201.0,for_sale,583940.0,3.0,3.0,0.0,1525894.0,Naples,Florida,34113.0,2214.0,N/A
4783.0,for_sale,328999.0,4.0,2.0,0.18,1678778.0,Justice,Illinois,60458.0,1309.0,1999-03-09 00:00:00
79285.0,for_sale,285000.0,2.0,2.0,0.0,959333.0,Rolling Meadows,Illinois,60008.0,1599.0,2016-02-01 00:00:00
69630.0,for_sale,598888.0,3.0,2.0,0.2,1193123.0,Arlington Heights,Illinois,60005.0,1800.0,2017-02-21 00:00:00
67905.0,for_sale,300000.0,3.0,2.0,0.44,1010353.0,Arden,North Carolina,28704.0,1510.0,2020-05-05 00:00:00
84534.0,for_sale,519000.0,3.0,2.0,0.0,282625.0,Chicago,Illinois,60622.0,1500.0,N/A
94491.0,for_sale,670000.0,4.0,4.0,0.24,362016.0,Fort Worth,Texas,76052.0,3657.0,N/A
43969.0,for_sale,389153.0,4.0,3.0,0.23,356553.0,Palm Bay,Florida,32909.0,2487.0,2021-04-27 00:00:00
70287.0,for_sale,439000.0,3.0,2.0,0.25,743342.0,Maitland,Florida,32751.0,1798.0,2007-10-01 00:00:00
53098.0,for_sale,294221.0,3.0,2.0,0.15,1335135.0,Jacksonville,Florida,32210.0,1550.0,N/A
85825.0,for_sale,207000.0,3.0,2.0,0.0,1445902.0,South Miami,Florida,33143.0,970.0,2003-11-24 00:00:00
46117.0,for_sale,145000.0,2.0,1.0,0.39,1561657.0,Polk,Pennsylvania,18058.0,908.0,2001-05-29 00:00:00
32618.0,for_sale,85000.0,2.0,1.0,0.23,1481866.0,Granite City,Illinois,62040.0,672.0,2004-04-12 00:00:00
109950.0,for_sale,440000.0,4.0,3.0,0.27,1153091.0,North Richland Hills,Texas,76180.0,3355.0,N/A
37056.0,for_sale,1199000.0,5.0,5.0,0.12,182378.0,Oak Park,Illinois,60304.0,5050.0,N/A
26870.0,for_sale,725000.0,4.0,3.0,0.31,1553441.0,Dallas,Texas,75248.0,2555.0,2019-10-18 00:00:00
74533.0,for_sale,359999.0,3.0,2.0,0.18,1488171.0,Saint Petersburg,Florida,33702.0,1172.0,2006-06-09 00:00:00
93154.0,for_sale,159900.0,3.0,2.0,4.94,417435.0,Thurman,New York,12885.0,1494.0,N/A
8061.0,for_sale,1100000.0,4.0,3.0,0.26,813462.0,Weston,Florida,33327.0,2943.0,1998-04-29 00:00:00
84265.0,for_sale,35000.0,3.0,2.0,0.11,636567.0,Columbus,Ohio,43211.0,600.0,2022-03-16 00:00:00
91907.0,for_sale,359999.0,4.0,3.0,0.14,1236347.0,Garland,Texas,75043.0,2598.0,2002-06-03 00:00:00
7048.0,for_sale,420000.0,3.0,2.0,0.21,407045.0,Homestead,Florida,33035.0,1833.0,2004-01-28 00:00:00
68988.0,for_sale,158000.0,3.0,2.0,0.17,496295.0,Columbus,Ohio,43227.0,1025.0,1991-11-27 00:00:00
8316.0,for_sale,247900.0,3.0,1.0,0.21,388180.0,Pensacola,Florida,32507.0,1100.0,N/A
25911.0,for_sale,306990.0,3.0,2.0,0.0,866218.0,Guyton,Georgia,31312.0,1618.0,N/A
108419.0,for_sale,7000000.0,3.0,2.0,145.32,1290739.0,Salado,Texas,76571.0,2877.0,N/A
98096.0,for_sale,289825.0,1.0,1.0,0.0,658930.0,Cornelius,North Carolina,28031.0,975.0,N/A
26029.0,for_sale,340707.0,3.0,3.0,0.04,433163.0,Clayton,North Carolina,27520.0,1594.0,N/A
66534.0,for_sale,189000.0,2.0,2.0,0.21,926659.0,Kissimmee,Florida,34747.0,937.0,2018-12-07 00:00:00
32369.0,for_sale,450000.0,4.0,3.0,63.0,1280626.0,Saint Regis Falls,New York,12980.0,2563.0,N/A
98422.0,for_sale,68000000.0,6.0,9.0,0.0,1218871.0,New York,New York,10022.0,8108.0,N/A
81719.0,for_sale,549823.0,3.0,4.0,0.04,990706.0,Pittsburgh,Pennsylvania,15219.0,2971.0,2015-05-08 00:00:00
16754.0,for_sale,134900.0,3.0,2.0,0.21,1157180.0,Shallotte,North Carolina,28470.0,924.0,2007-07-31 00:00:00
24666.0,for_sale,1224000.0,4.0,3.0,0.26,223400.0,Panama City Beach,Florida,32413.0,2652.0,2021-11-12 00:00:00
10298.0,for_sale,269000.0,1.0,2.0,5.01,1331624.0,Statesboro,Georgia,30461.0,3456.0,N/A
53143.0,for_sale,389900.0,3.0,1.0,0.3,1046292.0,Decatur,Georgia,30030.0,1318.0,2022-05-09 00:00:00
100184.0,for_sale,515000.0,4.0,3.0,0.21,1636351.0,Panama City,Florida,32404.0,2659.0,2021-10-26 00:00:00
28628.0,for_sale,385000.0,3.0,3.0,0.0,1405875.0,Fort Myers,Florida,33912.0,1757.0,2006-07-31 00:00:00
106355.0,for_sale,529679.0,3.0,3.0,0.0,967179.0,Collegeville,Pennsylvania,19426.0,2007.0,N/A
8514.0,for_sale,3500000.0,3.0,2.0,0.0,317863.0,New York City,New York,10001.0,3999.0,N/A
23592.0,for_sale,3495000.0,2.0,3.0,0.0,1011046.0,New York City,New York,10038.0,1413.0,N/A
41428.0,for_sale,517486.0,4.0,3.0,0.11,519557.0,Land O Lakes,Florida,34638.0,2799.0,N/A
30807.0,for_sale,2475000.0,3.0,4.0,0.0,1136079.0,Lake Worth Beach,Florida,33460.0,4484.0,2019-08-08 00:00:00
99629.0,for_sale,170000.0,6.0,4.0,0.3,1145974.0,Springfield,Illinois,62703.0,3102.0,2018-02-27 00:00:00
25790.0,for_sale,353990.0,4.0,2.0,0.14,128034.0,Deltona,Florida,32738.0,1828.0,N/A
26234.0,for_sale,260000.0,3.0,1.0,0.0,390711.0,Brooklyn,New York,11235.0,680.0,N/A
10478.0,for_sale,469900.0,3.0,3.0,0.26,1794172.0,Reading,Pennsylvania,19608.0,2871.0,2015-12-01 00:00:00
64757.0,for_sale,37500.0,2.0,2.0,0.0,1618540.0,Plant City,Florida,33565.0,1232.0,N/A
23443.0,for_sale,975000.0,2.0,3.0,30.0,1506066.0,Wayne Township,Ohio,45068.0,2277.0,2006-10-23 00:00:00
30050.0,for_sale,215000.0,3.0,2.0,0.35,145251.0,Bear Grass,North Carolina,27892.0,1948.0,N/A
109950.0,for_sale,365000.0,4.0,3.0,0.61,1154102.0,Mansfield,Texas,76063.0,2448.0,2016-06-14 00:00:00
35263.0,for_sale,109900.0,3.0,1.0,0.02,1601648.0,Upper Darby,Pennsylvania,19082.0,1088.0,2016-12-30 00:00:00
35813.0,for_sale,359999.0,3.0,3.0,0.0,1556103.0,Jacksonville,Florida,32258.0,1716.0,2020-08-04 00:00:00
940.0,for_sale,760000.0,4.0,6.0,0.11,1542120.0,Lincolnwood,Illinois,60712.0,3400.0,2016-09-09 00:00:00
84534.0,for_sale,195000.0,3.0,3.0,0.0,347926.0,Cary,Illinois,60013.0,1928.0,2014-07-24 00:00:00
87683.0,for_sale,89900.0,2.0,1.0,0.09,1081460.0,Cleveland,Ohio,44111.0,1440.0,1998-08-17 00:00:00
53008.0,for_sale,299900.0,3.0,2.0,0.03,1494189.0,Philadelphia,Pennsylvania,19128.0,1225.0,2011-04-04 00:00:00
16829.0,for_sale,530000.0,3.0,4.0,0.0,1455037.0,Chicago,Illinois,60660.0,2900.0,N/A
10599.0,for_sale,364900.0,3.0,2.0,0.18,1331261.0,Niceville,Florida,32578.0,1594.0,N/A
14120.0,for_sale,295000.0,3.0,3.0,0.25,553615.0,Palmyra,Pennsylvania,17078.0,1894.0,2005-08-19 00:00:00
17076.0,for_sale,199900.0,3.0,2.0,0.92,720799.0,Steger,Illinois,60475.0,1820.0,N/A
108070.0,for_sale,499000.0,1.0,1.0,52.96,1421649.0,Ranger,Texas,76470.0,400.0,N/A
25789.0,for_sale,302990.0,3.0,2.0,0.15,1661868.0,Zephyrhills,Florida,33540.0,1402.0,N/A
933.0,for_sale,199900.0,2.0,2.0,0.0,1765721.0,Des Plaines,Illinois,60016.0,1100.0,2006-11-09 00:00:00
14424.0,for_sale,89900.0,3.0,2.0,0.16,1165774.0,Clarion,Pennsylvania,16214.0,1260.0,2014-06-19 00:00:00
64050.0,for_sale,345000.0,3.0,2.0,0.24,1036222.0,Lehigh Acres,Florida,33976.0,1579.0,2021-06-03 00:00:00
88794.0,for_sale,169000.0,3.0,2.0,0.0,604356.0,Umatilla,Florida,32784.0,1288.0,N/A
27030.0,ready_to_build,828990.0,4.0,2.0,0.0,1215829.0,Highland Village,Texas,75077.0,2611.0,N/A
70271.0,for_sale,874900.0,7.0,5.0,4.59,1123185.0,Melbourne,Florida,32934.0,3417.0,2006-09-13 00:00:00
16829.0,for_sale,239000.0,4.0,3.0,0.29,910405.0,Rex,Georgia,30273.0,1586.0,2008-08-06 00:00:00
20084.0,for_sale,2649999.0,5.0,7.0,1.0,1736227.0,Delray Beach,Florida,33446.0,5500.0,2008-10-22 00:00:00
82173.0,for_sale,199000.0,3.0,1.0,0.17,1349012.0,Lakeville,Pennsylvania,18438.0,795.0,2017-01-24 00:00:00
105262.0,for_sale,775000.0,5.0,2.0,0.35,470203.0,Newburgh,New York,12550.0,3172.0,2018-02-09 00:00:00
22611.0,for_sale,335000.0,2.0,2.0,0.0,577796.0,Philadelphia,Pennsylvania,19130.0,875.0,2014-05-14 00:00:00
58499.0,for_sale,275310.0,3.0,2.0,0.2,56761.0,Plano,Illinois,60545.0,1457.0,N/A
9128.0,for_sale,1199000.0,2.0,2.0,0.0,818836.0,Bonita Springs,Florida,34134.0,944.0,2010-01-29 00:00:00
90223.0,for_sale,647900.0,4.0,4.0,0.41,1325928.0,Sneads Ferry,North Carolina,28460.0,3328.0,2016-06-10 00:00:00
42287.0,for_sale,139000.0,2.0,1.0,0.12,1535614.0,Chicago,Illinois,60628.0,984.0,N/A
98422.0,for_sale,4495000.0,3.0,2.0,0.0,885865.0,New York,New York,10026.0,1968.0,N/A
51074.0,for_sale,3475000.0,7.0,8.0,2.0,949018.0,Purchase,New York,10577.0,9619.0,2013-10-21 00:00:00
86501.0,for_sale,659000.0,3.0,2.0,0.06,887965.0,Brooklyn,New York,11224.0,1344.0,1994-09-13 00:00:00
20082.0,for_sale,199000.0,2.0,1.0,5.85,295002.0,Floral City,Florida,34436.0,644.0,N/A
25093.0,for_sale,139900.0,2.0,2.0,0.23,1721186.0,Floral City,Florida,34436.0,960.0,N/A
10416.0,for_sale,265000.0,3.0,2.0,0.0,1741159.0,Jacksonville,Florida,32210.0,1646.0,2016-06-29 00:00:00
78190.0,for_sale,339000.0,4.0,2.0,0.66,111606.0,Ocala,Florida,34476.0,1861.0,2002-11-01 00:00:00
19747.0,for_sale,513880.0,4.0,4.0,0.2,1325488.0,Peachtree City,Georgia,30269.0,2754.0,N/A
52976.0,for_sale,430000.0,3.0,3.0,0.19,1212943.0,Candler,North Carolina,28715.0,1506.0,N/A
32462.0,for_sale,1178000.0,4.0,3.0,0.0,297681.0,Neptune Beach,Florida,32266.0,3043.0,1997-02-20 00:00:00
37377.0,for_sale,469999.0,3.0,2.0,0.17,1020961.0,Chicago,Illinois,60618.0,1260.0,N/A
16356.0,for_sale,150000.0,2.0,1.0,0.22,677269.0,Hapeville,Georgia,30354.0,962.0,N/A
78537.0,for_sale,1070000.0,4.0,5.0,0.71,158487.0,Naperville,Illinois,60563.0,4168.0,2000-08-01 00:00:00
85005.0,for_sale,79900.0,1.0,1.0,0.31,405648.0,Lake Worth Beach,Florida,33460.0,598.0,N/A
30807.0,for_sale,215000.0,3.0,2.0,0.31,234051.0,Palm Bay,Florida,32905.0,912.0,2018-06-01 00:00:00
70650.0,for_sale,325000.0,3.0,2.0,0.51,1401623.0,Douglasville,Georgia,30135.0,1790.0,2004-12-27 00:00:00
106170.0,for_sale,379000.0,2.0,2.0,0.05,1454251.0,Palm Beach Gardens,Florida,33410.0,1152.0,1995-12-11 00:00:00
24198.0,for_sale,599000.0,2.0,1.0,0.0,1054084.0,New York,New York,11377.0,774.0,N/A
8726.0,for_sale,429900.0,3.0,3.0,0.29,1197287.0,Barrington,Illinois,60010.0,1620.0,2021-05-05 00:00:00
53016.0,for_sale,564900.0,4.0,2.0,2.5,1457362.0,Brooksville,Florida,34609.0,2114.0,2019-07-02 00:00:00
31682.0,for_sale,399000.0,5.0,2.0,0.17,785861.0,Lansdale,Pennsylvania,19446.0,2044.0,N/A
73870.0,for_sale,225000.0,3.0,2.0,0.23,1513687.0,Hazleton,Pennsylvania,18201.0,1430.0,2021-04-13 00:00:00
67651.0,for_sale,118500.0,1.0,1.0,0.0,661834.0,Cedar Key,Florida,32625.0,480.0,N/A
20790.0,for_sale,17800.0,3.0,1.0,0.04,768835.0,Rock Island,Illinois,61201.0,578.0,2016-03-23 00:00:00
45875.0,for_sale,199900.0,4.0,3.0,0.52,981810.0,Endicott,New York,13760.0,3358.0,N/A
81593.0,for_sale,396900.0,3.0,2.0,1.45,1841283.0,Stewartstown,Pennsylvania,17363.0,1800.0,N/A
96212.0,for_sale,519900.0,4.0,3.0,0.3,880624.0,Orlando,Florida,32837.0,2249.0,2020-08-05 00:00:00
52928.0,for_sale,249900.0,3.0,1.0,0.04,990338.0,Philadelphia,Pennsylvania,19149.0,1104.0,2013-11-05 00:00:00
49293.0,for_sale,1200000.0,3.0,3.0,0.0,1638872.0,River Forest,Illinois,60305.0,3802.0,N/A
95286.0,for_sale,679900.0,4.0,6.0,0.0,1734412.0,Corolla,North Carolina,27927.0,3280.0,N/A
81010.0,for_sale,174000.0,1.0,2.0,0.0,525183.0,Pompano Beach,Florida,33060.0,694.0,2004-05-01 00:00:00
10387.0,for_sale,537600.0,3.0,3.0,1.26,337839.0,Zion,Illinois,60099.0,2000.0,N/A
10432.0,for_sale,747900.0,3.0,2.0,0.0,747985.0,Jupiter,Florida,33469.0,2060.0,2000-05-31 00:00:00
90194.0,for_sale,699900.0,6.0,3.0,0.07,1329524.0,Savannah,Georgia,31401.0,2960.0,2019-06-25 00:00:00
103320.0,for_sale,910000.0,5.0,5.0,0.0,1413905.0,Palm City,Florida,34990.0,3903.0,2007-07-26 00:00:00
931.0,for_sale,825000.0,4.0,5.0,0.62,230336.0,Lombard,Illinois,60148.0,4746.0,1987-06-01 00:00:00
13785.0,for_sale,599900.0,4.0,3.0,0.14,717719.0,Northlake,Texas,76247.0,2357.0,N/A
54222.0,for_sale,520000.0,2.0,2.0,0.0,1761832.0,Miami,Florida,33130.0,1129.0,N/A
45949.0,for_sale,1189000.0,6.0,5.0,2.5,1099550.0,Cornwall,New York,12518.0,5081.0,2010-11-22 00:00:00
46413.0,for_sale,214000.0,2.0,1.0,0.0,911360.0,Aventura,Florida,33160.0,772.0,2000-04-26 00:00:00
10427.0,for_sale,1849999.0,4.0,4.0,1.25,473886.0,Lutz,Florida,33558.0,3411.0,2006-07-20 00:00:00
52666.0,for_sale,369900.0,3.0,2.0,0.39,1175262.0,Hendersonville,North Carolina,28792.0,1546.0,N/A
98837.0,for_sale,69900.0,2.0,1.0,0.63,1378869.0,Inverness,Florida,34452.0,973.0,N/A
82022.0,for_sale,240000.0,3.0,1.0,0.09,1091476.0,Cicero,Illinois,60804.0,1092.0,2018-01-11 00:00:00
